;data;preco
1153;2019-07-12;6665
1154;2019-07-11;6764
1155;2019-07-10;6641
1156;2019-07-09;6430
1157;2019-07-08;6489
1158;2019-07-05;6423
1159;2019-07-04;6362
1160;2019-07-03;6353
1161;2019-07-02;6272
1162;2019-07-01;6510
1163;2019-06-28;6752
1164;2019-06-27;6678
1165;2019-06-26;6685
1166;2019-06-25;6624
1167;2019-06-24;6516
1168;2019-06-21;6599
1169;2019-06-20;6544
1170;2019-06-19;6285
1171;2019-06-18;6335
1172;2019-06-17;6256
1173;2019-06-14;6313
1174;2019-06-13;6328
1175;2019-06-12;6166
1176;2019-06-11;6356
1177;2019-06-10;6431
1178;2019-06-07;6410
1179;2019-06-06;6277
1180;2019-06-05;6214
1181;2019-06-04;6356
1182;2019-06-03;6316
1183;2019-06-01;6316
1184;2019-05-31;6678
1185;2019-05-30;6955
1186;2019-05-29;7064
1187;2019-05-28;7019
1188;2019-05-27;6798
1189;2019-05-24;6798
1190;2019-05-23;6837
1191;2019-05-22;7194
1192;2019-05-21;7294
1193;2019-05-20;7321
1194;2019-05-17;7394
1195;2019-05-16;7470
1196;2019-05-15;7309
1197;2019-05-14;7253
1198;2019-05-13;7235
1199;2019-05-10;7163
1200;2019-05-09;7061
1201;2019-05-08;7109
1202;2019-05-07;7098
1203;2019-05-06;7195
1204;2019-05-03;7195
1205;2019-05-02;7056
1206;2019-05-01;7201
1207;2019-04-30;7219
1208;2019-04-29;7122
1209;2019-04-26;7103
1210;2019-04-25;7494
1211;2019-04-24;7359
1212;2019-04-23;7439
1213;2019-04-18;7071
1214;2019-04-17;7114
1215;2019-04-16;7074
1216;2019-04-15;7090
1217;2019-04-12;7157
1218;2019-04-11;7130
1219;2019-04-10;7163
1220;2019-04-09;7102
1221;2019-04-08;7112
1222;2019-04-05;6993
1223;2019-04-04;6980
1224;2019-04-03;6921
1225;2019-04-02;6968
1226;2019-04-01;6908
1227;2019-03-29;6793
1228;2019-03-28;6608
1229;2019-03-27;6735
1230;2019-03-26;6751
1231;2019-03-25;6737
1232;2019-03-22;6629
1233;2019-03-21;6830
1234;2019-03-20;6835
1235;2019-03-19;6713
1236;2019-03-18;6665
1237;2019-03-15;6611
1238;2019-03-14;6618
1239;2019-03-13;6589
1240;2019-03-12;6533
1241;2019-03-11;6506
1242;2019-03-08;6566
1243;2019-03-07;6482
1244;2019-03-06;6451
1245;2019-03-05;6424
1246;2019-03-04;6444
1247;2019-03-01;6371
1248;2019-02-28;6503
1249;2019-02-27;6555
1250;2019-02-26;6451
1251;2019-02-25;6402
1252;2019-02-22;6691
1253;2019-02-21;6691
1254;2019-02-20;6682
1255;2019-02-19;6586
1256;2019-02-18;6641
1257;2019-02-16;6565
1258;2019-02-15;6400
1259;2019-02-14;6327
1260;2019-02-13;6258
1261;2019-02-12;6130
1262;2019-02-11;6130
1263;2019-02-09;6137
1264;2019-02-08;6101
1265;2019-02-07;6222
1266;2019-02-06;6167
1267;2019-02-05;6226
1268;2019-02-04;6226
1269;2019-02-02;6186
1270;2019-02-01;6246
1271;2019-01-31;6189
1272;2019-01-30;6098
1273;2019-01-29;5971
1274;2019-01-28;5971
1275;2019-01-26;6149
1276;2019-01-25;6109
1277;2019-01-24;6105
1278;2019-01-23;6090
1279;2019-01-22;6218
1280;2019-01-21;6218
1281;2019-01-19;6204
1282;2019-01-18;5985
1283;2019-01-17;5981
1284;2019-01-16;5865
1285;2019-01-15;5880
1286;2019-01-14;5880
1287;2019-01-12;5924
1288;2019-01-11;6047
1289;2019-01-10;5946
1290;2019-01-09;5691
1291;2019-01-08;5710
1292;2019-01-07;5710
1293;2019-01-05;5564
1294;2019-01-04;5323
1295;2019-01-03;5406
1296;2019-01-02;5406
1297;2018-12-29;5057
1298;2018-12-28;5149
1299;2018-12-27;5149
1300;2018-12-22;5193
1301;2018-12-21;5284
1302;2018-12-20;5560
1303;2018-12-19;5526
1304;2018-12-18;5759
1305;2018-12-17;5759
1306;2018-12-15;5856
1307;2018-12-14;5903
1308;2018-12-13;5994
1309;2018-12-12;5973
1310;2018-12-11;6029
1311;2018-12-10;6029
1312;2018-12-08;6171
1313;2018-12-07;5783
1314;2018-12-06;6140
1315;2018-12-05;6122
1316;2018-12-04;6017
1317;2018-12-03;6017
1318;2018-12-01;5771
1319;2018-11-30;5829
1320;2018-11-29;5797
1321;2018-11-28;5958
1322;2018-11-27;5970
1323;2018-11-26;5970
1324;2018-11-24;5769
1325;2018-11-23;6111
1326;2018-11-22;6165
1327;2018-11-21;6150
1328;2018-11-20;6414
1329;2018-11-19;6414
1330;2018-11-17;6529
1331;2018-11-16;6561
1332;2018-11-15;6488
1333;2018-11-14;6545
1334;2018-11-13;6981
1335;2018-11-12;6981
1336;2018-11-10;6901
1337;2018-11-09;6929
1338;2018-11-08;7010
1339;2018-11-07;7064
1340;2018-11-06;7268
1341;2018-11-05;7268
1342;2018-11-03;7111
1343;2018-11-02;7125
1344;2018-11-01;7484
1345;2018-10-31;7568
1346;2018-10-30;7756
1347;2018-10-29;7756
1348;2018-10-27;7740
1349;2018-10-26;7730
1350;2018-10-25;7734
1351;2018-10-24;7867
1352;2018-10-23;8045
1353;2018-10-22;8045
1354;2018-10-20;8038
1355;2018-10-19;8030
1356;2018-10-18;7991
1357;2018-10-17;8053
1358;2018-10-16;8091
1359;2018-10-15;8091
1360;2018-10-13;8071
1361;2018-10-12;8135
1362;2018-10-11;8382
1363;2018-10-10;8516
1364;2018-10-09;8422
1365;2018-10-08;8516
1366;2018-10-07;8422
1367;2018-10-06;8512
1368;2018-10-05;8607
1369;2018-10-04;8545
1370;2018-10-03;8563
1371;2018-10-02;8494
1372;2018-10-01;8494
1373;2018-09-29;8272
1374;2018-09-28;8154
1375;2018-09-27;8187
1376;2018-09-26;8221
1377;2018-09-25;8089
1378;2018-09-24;8089
1379;2018-09-22;7890
1380;2018-09-21;7903
1381;2018-09-20;7943
1382;2018-09-19;7925
1383;2018-09-18;7822
1384;2018-09-17;7822
1385;2018-09-15;7787
1386;2018-09-14;7766
1387;2018-09-13;8002
1388;2018-09-12;7822
1389;2018-09-11;7677
1390;2018-09-10;7677
1391;2018-09-08;7555
1392;2018-09-07;7567
1393;2018-09-06;7668
1394;2018-09-05;7751
1395;2018-09-04;7781
1396;2018-09-03;7781
1397;2018-09-01;7694
1398;2018-08-31;7705
1399;2018-08-30;7607
1400;2018-08-29;7591
1401;2018-08-28;7441
1402;2018-08-27;7441
1403;2018-08-25;7441
1404;2018-08-24;7373
1405;2018-08-23;7296
1406;2018-08-22;7165
1407;2018-08-21;7111
1408;2018-08-20;7111
1409;2018-08-18;7014
1410;2018-08-17;6921
1411;2018-08-16;6838
1412;2018-08-15;7077
1413;2018-08-14;7062
1414;2018-08-13;7062
1415;2018-08-11;7100
1416;2018-08-10;7055
1417;2018-08-09;7071
1418;2018-08-08;7231
1419;2018-08-07;7251
1420;2018-08-06;7251
1421;2018-08-04;7248
1422;2018-08-03;7295
1423;2018-08-02;7228
1424;2018-08-01;7416
1425;2018-07-31;7499
1426;2018-07-30;7499
1427;2018-07-28;7484
1428;2018-07-27;7451
1429;2018-07-26;7367
1430;2018-07-25;7353
1431;2018-07-24;7345
1432;2018-07-23;7345
1433;2018-07-21;7199
1434;2018-07-20;7194
1435;2018-07-19;7052
1436;2018-07-18;7087
1437;2018-07-17;7103
1438;2018-07-16;7103
1439;2018-07-14;7411
1440;2018-07-13;7211
1441;2018-07-12;7535
1442;2018-07-11;7780
1443;2018-07-10;7708
1444;2018-07-09;7708
1445;2018-07-07;7498
1446;2018-07-06;7709
1447;2018-07-05;7699
1448;2018-07-04;7587
1449;2018-07-03;7671
1450;2018-07-02;7671
1451;2018-06-30;7744
1452;2018-06-29;7626
1453;2018-06-28;7609
1454;2018-06-27;7358
1455;2018-06-26;7282
1456;2018-06-25;7282
1457;2018-06-23;7367
1458;2018-06-22;7287
1459;2018-06-21;7425
1460;2018-06-20;7492
1461;2018-06-19;7487
1462;2018-06-18;7487
1463;2018-06-16;7202
1464;2018-06-15;7477
1465;2018-06-14;7507
1466;2018-06-13;7486
1467;2018-06-12;7458
1468;2018-06-11;7458
1469;2018-06-09;7511
1470;2018-06-08;7523
1471;2018-06-07;7323
1472;2018-06-06;7291
1473;2018-06-05;7341
1474;2018-06-04;7341
1475;2018-06-02;7454
1476;2018-06-01;7645
1477;2018-05-31;7589
1478;2018-05-30;7451
1479;2018-05-29;7451
1480;2018-05-26;7660
1481;2018-05-25;7890
1482;2018-05-24;7869
1483;2018-05-23;8042
1484;2018-05-22;7834
1485;2018-05-21;7834
1486;2018-05-19;7838
1487;2018-05-18;8009
1488;2018-05-17;7819
1489;2018-05-16;7894
1490;2018-05-15;7817
1491;2018-05-14;7817
1492;2018-05-12;7737
1493;2018-05-11;7759
1494;2018-05-10;7760
1495;2018-05-09;7416
1496;2018-05-08;7475
1497;2018-05-07;7475
1498;2018-05-05;7475
1499;2018-05-04;7345
1500;2018-05-03;7314
1501;2018-05-02;7485
1502;2018-05-01;7592
1503;2018-04-30;7592
1504;2018-04-28;7533
1505;2018-04-27;7539
1506;2018-04-26;7379
1507;2018-04-25;7586
1508;2018-04-24;7454
1509;2018-04-23;7454
1510;2018-04-21;7462
1511;2018-04-20;7485
1512;2018-04-19;7373
1513;2018-04-18;7171
1514;2018-04-17;7205
1515;2018-04-16;7205
1516;2018-04-14;7318
1517;2018-04-13;7144
1518;2018-04-12;7274
1519;2018-04-11;7067
1520;2018-04-10;6819
1521;2018-04-09;6819
1522;2018-04-07;6651
1523;2018-04-06;6654
1524;2018-04-05;6604
1525;2018-04-04;6902
1526;2018-04-03;6902
1527;2018-03-30;6902
1528;2018-03-29;6813
1529;2018-03-28;6863
1530;2018-03-27;6881
1531;2018-03-26;6881
1532;2018-03-24;6903
1533;2018-03-23;6898
1534;2018-03-22;6815
1535;2018-03-21;6600
1536;2018-03-20;6482
1537;2018-03-19;6482
1538;2018-03-17;6468
1539;2018-03-16;6367
1540;2018-03-15;6361
1541;2018-03-14;6420
1542;2018-03-13;6453
1543;2018-03-12;6453
1544;2018-03-10;6519
1545;2018-03-09;6387
1546;2018-03-08;6509
1547;2018-03-07;6567
1548;2018-03-06;6578
1549;2018-03-05;6578
1550;2018-03-03;6426
1551;2018-03-02;6423
1552;2018-03-01;6608
1553;2018-02-28;6759
1554;2018-02-27;6796
1555;2018-02-26;6796
1556;2018-02-24;6704
1557;2018-02-23;6612
1558;2018-02-22;6481
1559;2018-02-21;6468
1560;2018-02-20;6495
1561;2018-02-19;6495
1562;2018-02-18;6430
1563;2018-02-17;6286
1564;2018-02-16;6229
1565;2018-02-15;6194
1566;2018-02-14;6220
1567;2018-02-13;6194
1568;2018-02-12;6220
1569;2018-02-11;6304
1570;2018-02-10;6426
1571;2018-02-09;6574
1572;2018-02-08;6675
1573;2018-02-07;6769
1574;2018-02-06;6675
1575;2018-02-05;6769
1576;2018-02-04;6745
1577;2018-02-03;6860
1578;2018-02-02;6778
1579;2018-02-01;6778
1580;2018-01-31;6841
1581;2018-01-30;6778
1582;2018-01-29;6841
1583;2018-01-28;7008
1584;2018-01-27;7108
1585;2018-01-26;6991
1586;2018-01-25;6981
1587;2018-01-24;6932
1588;2018-01-23;6981
1589;2018-01-22;6932
1590;2018-01-21;6856
1591;2018-01-20;6948
1592;2018-01-19;6919
1593;2018-01-18;6940
1594;2018-01-17;7031
1595;2018-01-16;6940
1596;2018-01-15;7031
1597;2018-01-14;6964
1598;2018-01-13;7036
1599;2018-01-12;6979
1600;2018-01-11;6908
1601;2018-01-10;6848
1602;2018-01-09;6908
1603;2018-01-08;6848
1604;2018-01-07;6801
1605;2018-01-06;6873
1606;2018-01-05;6785
1607;2018-01-04;6665
1608;2018-01-03;6665
1609;2018-01-02;6665
1610;2018-01-01;6665
1611;2017-12-31;6673
1612;2017-12-30;6680
1613;2017-12-29;6603
1614;2017-12-28;6461
1615;2017-12-27;6603
1616;2017-12-26;6461
1617;2017-12-24;6461
1618;2017-12-23;6464
1619;2017-12-22;6443
1620;2017-12-21;6369
1621;2017-12-20;6445
1622;2017-12-19;6369
1623;2017-12-18;6445
1624;2017-12-17;6381
1625;2017-12-16;6372
1626;2017-12-15;6366
1627;2017-12-14;6496
1628;2017-12-13;6562
1629;2017-12-12;6496
1630;2017-12-11;6562
1631;2017-12-10;6386
1632;2017-12-09;6237
1633;2017-12-08;6225
1634;2017-12-07;6345
1635;2017-12-06;6345
1636;2017-12-05;6345
1637;2017-12-04;6345
1638;2017-12-03;6457
1639;2017-12-02;6353
1640;2017-12-01;6374
1641;2017-11-30;6356
1642;2017-11-29;6325
1643;2017-11-28;6356
1644;2017-11-27;6325
1645;2017-11-26;6358
1646;2017-11-25;6327
1647;2017-11-24;6292
1648;2017-11-23;6228
1649;2017-11-22;6134
1650;2017-11-21;6228
1651;2017-11-20;6134
1652;2017-11-19;6134
1653;2017-11-18;6118
1654;2017-11-17;6125
1655;2017-11-16;6091
1656;2017-11-15;6294
1657;2017-11-14;6091
1658;2017-11-13;6294
1659;2017-11-12;6435
1660;2017-11-11;6449
1661;2017-11-10;6396
1662;2017-11-09;6436
1663;2017-11-08;6427
1664;2017-11-07;6436
1665;2017-11-06;6427
1666;2017-11-05;6142
1667;2017-11-04;6079
1668;2017-11-03;6098
1669;2017-11-02;6135
1670;2017-11-01;6065
1671;2017-10-31;6135
1672;2017-10-30;6065
1673;2017-10-29;6015
1674;2017-10-28;5875
1675;2017-10-27;5845
1676;2017-10-26;5784
1677;2017-10-25;5769
1678;2017-10-24;5784
1679;2017-10-23;5769
1680;2017-10-22;5789
1681;2017-10-21;5782
1682;2017-10-20;5805
1683;2017-10-19;5763
1684;2017-10-18;5749
1685;2017-10-17;5763
1686;2017-10-16;5749
1687;2017-10-15;5686
1688;2017-10-14;5613
1689;2017-10-13;5613
1690;2017-10-12;5662
1691;2017-10-11;5529
1692;2017-10-10;5662
1693;2017-10-09;5529
1694;2017-10-08;5550
1695;2017-10-07;5709
1696;2017-10-06;5600
1697;2017-10-05;5612
1698;2017-10-04;5567
1699;2017-10-03;5612
1700;2017-10-02;5567
1701;2017-10-01;5702
1702;2017-09-30;5880
1703;2017-09-29;5874
1704;2017-09-28;5977
1705;2017-09-27;5942
1706;2017-09-26;5977
1707;2017-09-25;5942
1708;2017-09-24;5816
1709;2017-09-23;5773
1710;2017-09-22;5720
1711;2017-09-21;5658
1712;2017-09-20;5550
1713;2017-09-19;5658
1714;2017-09-18;5550
1715;2017-09-17;5618
1716;2017-09-16;5676
1717;2017-09-15;5552
1718;2017-09-14;5506
1719;2017-09-13;5420
1720;2017-09-12;5506
1721;2017-09-11;5420
1722;2017-09-10;5455
1723;2017-09-09;5416
1724;2017-09-08;5448
1725;2017-09-07;5363
1726;2017-09-06;5260
1727;2017-09-05;5363
1728;2017-09-04;5260
1729;2017-09-03;5315
1730;2017-09-02;5269
1731;2017-09-01;5191
1732;2017-08-31;5164
1733;2017-08-30;5187
1734;2017-08-29;5164
1735;2017-08-28;5187
1736;2017-08-27;5187
1737;2017-08-26;5173
1738;2017-08-25;5231
1739;2017-08-24;5229
1740;2017-08-23;5194
1741;2017-08-22;5229
1742;2017-08-21;5194
1743;2017-08-20;5096
1744;2017-08-19;5037
1745;2017-08-18;5039
1746;2017-08-17;4990
1747;2017-08-16;5129
1748;2017-08-15;4990
1749;2017-08-14;5129
1750;2017-08-13;5147
1751;2017-08-12;5259
1752;2017-08-11;5216
1753;2017-08-10;5218
1754;2017-08-09;5142
1755;2017-08-08;5218
1756;2017-08-07;5142
1757;2017-08-06;5248
1758;2017-08-05;5288
1759;2017-08-04;5209
1760;2017-08-03;5077
1761;2017-08-02;5199
1762;2017-08-01;5077
1763;2017-07-31;5199
1764;2017-07-30;5200
1765;2017-07-29;5067
1766;2017-07-28;5008
1767;2017-07-27;4919
1768;2017-07-26;4781
1769;2017-07-25;4919
1770;2017-07-24;4781
1771;2017-07-23;4747
1772;2017-07-22;4854
1773;2017-07-21;4834
1774;2017-07-20;4792
1775;2017-07-19;4766
1776;2017-07-18;4792
1777;2017-07-17;4766
1778;2017-07-16;4789
1779;2017-07-15;4765
1780;2017-07-14;4673
1781;2017-07-13;4668
1782;2017-07-12;4657
1783;2017-07-11;4668
1784;2017-07-10;4657
1785;2017-07-09;4647
1786;2017-07-08;4853
1787;2017-07-07;4758
1788;2017-07-06;4915
1789;2017-07-05;4913
1790;2017-07-04;4915
1791;2017-07-03;4913
1792;2017-07-02;4708
1793;2017-07-01;4702
1794;2017-06-30;4645
1795;2017-06-29;4617
1796;2017-06-28;4409
1797;2017-06-27;4617
1798;2017-06-26;4409
1799;2017-06-25;4414
1800;2017-06-24;4446
1801;2017-06-23;4462
1802;2017-06-22;4398
1803;2017-06-21;4593
1804;2017-06-20;4398
1805;2017-06-19;4593
1806;2017-06-18;4570
1807;2017-06-17;4561
1808;2017-06-16;4547
1809;2017-06-15;4695
1810;2017-06-14;4718
1811;2017-06-13;4695
1812;2017-06-12;4718
1813;2017-06-11;4664
1814;2017-06-10;4630
1815;2017-06-09;4708
1816;2017-06-08;4811
1817;2017-06-07;4825
1818;2017-06-06;4811
1819;2017-06-05;4825
1820;2017-06-04;4846
1821;2017-06-03;5041
1822;2017-06-02;4940
1823;2017-06-01;5065
1824;2017-05-31;5225
1825;2017-05-30;5065
1826;2017-05-29;5225
1827;2017-05-28;5084
1828;2017-05-27;5225
1829;2017-05-26;5329
1830;2017-05-25;5319
1831;2017-05-24;5335
1832;2017-05-23;5319
1833;2017-05-22;5335
1834;2017-05-21;5278
1835;2017-05-20;5171
1836;2017-05-19;5176
1837;2017-05-18;5121
1838;2017-05-17;5129
1839;2017-05-16;5121
1840;2017-05-15;5129
1841;2017-05-14;4908
1842;2017-05-13;4918
1843;2017-05-12;4809
1844;2017-05-11;4706
1845;2017-05-10;4661
1846;2017-05-09;4706
1847;2017-05-08;4661
1848;2017-05-07;4745
1849;2017-05-06;4753
1850;2017-05-05;4882
1851;2017-05-04;4931
1852;2017-05-03;5041
1853;2017-05-02;4931
1854;2017-05-01;5041
1855;2017-04-30;4946
1856;2017-04-29;4946
1857;2017-04-28;4999
1858;2017-04-27;4937
1859;2017-04-26;4945
1860;2017-04-25;4937
1861;2017-04-24;4945
1862;2017-04-23;4993
1863;2017-04-22;5066
1864;2017-04-21;5243
1865;2017-04-20;5260
1866;2017-04-19;5479
1867;2017-04-18;5260
1868;2017-04-17;5479
1869;2017-04-15;5475
1870;2017-04-14;5475
1871;2017-04-13;5473
1872;2017-04-12;5479
1873;2017-04-11;5473
1874;2017-04-10;5479
1875;2017-04-09;5424
1876;2017-04-08;5362
1877;2017-04-07;5341
1878;2017-04-06;5308
1879;2017-04-05;5204
1880;2017-04-04;5308
1881;2017-04-03;5204
1882;2017-04-02;5220
1883;2017-04-01;5225
1884;2017-03-31;5136
1885;2017-03-30;5072
1886;2017-03-29;5012
1887;2017-03-28;5072
1888;2017-03-27;5012
1889;2017-03-26;4997
1890;2017-03-25;5017
1891;2017-03-24;4956
1892;2017-03-23;5014
1893;2017-03-22;5067
1894;2017-03-21;5014
1895;2017-03-20;5067
1896;2017-03-19;5058
1897;2017-03-18;5056
1898;2017-03-17;5063
1899;2017-03-16;4960
1900;2017-03-15;5010
1901;2017-03-14;4960
1902;2017-03-13;5010
1903;2017-03-12;5063
1904;2017-03-11;5065
1905;2017-03-10;5330
1906;2017-03-09;5461
1907;2017-03-08;5473
1908;2017-03-07;5461
1909;2017-03-06;5473
1910;2017-03-05;5412
1911;2017-03-04;5416
1912;2017-03-03;5572
1913;2017-03-02;5336
1914;2017-03-01;5465
1915;2017-02-28;5336
1916;2017-02-27;5465
1917;2017-02-26;5469
1918;2017-02-25;5582
1919;2017-02-24;5490
1920;2017-02-23;5634
1921;2017-02-22;5525
1922;2017-02-21;5634
1923;2017-02-20;5448
1924;2017-02-19;5416
1925;2017-02-18;5457
1926;2017-02-17;5496
1927;2017-02-16;5415
1928;2017-02-15;5457
1929;2017-02-14;5496
1930;2017-02-13;5520
1931;2017-02-12;5398
1932;2017-02-11;5442
1933;2017-02-10;5379
1934;2017-02-09;5502
1935;2017-02-08;5442
1936;2017-02-07;5379
1937;2017-02-06;5592
1938;2017-02-05;5594
1939;2017-02-04;5579
1940;2017-02-03;5525
1941;2017-02-02;5477
1942;2017-02-01;5579
1943;2017-01-31;5525
1944;2017-01-30;5480
1945;2017-01-29;5589
1946;2017-01-28;5434
1947;2017-01-27;5470
1948;2017-01-26;5480
1949;2017-01-25;5434
1950;2017-01-24;5470
1951;2017-01-23;5504
1952;2017-01-22;5318
1953;2017-01-21;5377
1954;2017-01-20;5468
1955;2017-01-19;5430
1956;2017-01-18;5377
1957;2017-01-17;5468
1958;2017-01-16;5437
1959;2017-01-15;5451
1960;2017-01-14;5361
1961;2017-01-13;5320
1962;2017-01-12;5439
1963;2017-01-11;5361
1964;2017-01-10;5320
1965;2017-01-09;5590
1966;2017-01-08;5499
1967;2017-01-07;5457
1968;2017-01-06;5505
1969;2017-01-05;5499
1970;2017-01-04;5457
1971;2017-01-03;5505
1972;2017-01-02;5496
1973;2017-01-01;5495
1974;2016-12-31;5393
1975;2016-12-30;5393
1976;2016-12-29;5495
1977;2016-12-28;5393
1978;2016-12-27;5393
1979;2016-12-26;5393
1980;2016-12-25;5404
1981;2016-12-24;5301
1982;2016-12-23;5456
1983;2016-12-22;5353
1984;2016-12-21;5301
1985;2016-12-20;5456
1986;2016-12-19;5415
1987;2016-12-18;5172
1988;2016-12-17;5315
1989;2016-12-16;5328
1990;2016-12-15;5399
1991;2016-12-14;5315
1992;2016-12-13;5328
1993;2016-12-12;5219
1994;2016-12-11;5160
1995;2016-12-10;5190
1996;2016-12-09;5231
1997;2016-12-08;5330
1998;2016-12-07;5190
1999;2016-12-06;5231
2000;2016-12-05;5235
2001;2016-12-04;5228
2002;2016-12-03;4795
2003;2016-12-02;4468
2004;2016-12-01;4664
2005;2016-11-30;4795
2006;2016-11-29;4468
2007;2016-11-28;4632
2008;2016-11-27;4754
2009;2016-11-26;4654
2010;2016-11-25;4610
2011;2016-11-24;4596
2012;2016-11-23;4654
2013;2016-11-22;4610
2014;2016-11-21;4441
2015;2016-11-20;4457
2016;2016-11-19;4507
2017;2016-11-18;4415
2018;2016-11-17;4183
2019;2016-11-16;4507
2020;2016-11-15;4415
2021;2016-11-14;4161
2022;2016-11-13;4367
2023;2016-11-12;4388
2024;2016-11-11;4347
2025;2016-11-10;4283
2026;2016-11-09;4388
2027;2016-11-08;4347
2028;2016-11-07;4306
2029;2016-11-06;4384
2030;2016-11-05;4426
2031;2016-11-04;4577
2032;2016-11-03;4620
2033;2016-11-02;4426
2034;2016-11-01;4577
2035;2016-10-31;4778
2036;2016-10-30;4913
2037;2016-10-29;4898
2038;2016-10-28;4908
2039;2016-10-27;4980
2040;2016-10-26;4898
2041;2016-10-25;4908
2042;2016-10-24;5028
2043;2016-10-23;5042
2044;2016-10-22;5185
2045;2016-10-21;4981
2046;2016-10-20;4931
2047;2016-10-19;5185
2048;2016-10-18;4981
2049;2016-10-17;4887
2050;2016-10-16;4929
2051;2016-10-15;4953
2052;2016-10-14;5048
2053;2016-10-13;5154
2054;2016-10-12;4953
2055;2016-10-11;5048
2056;2016-10-10;5049
2057;2016-10-09;5014
2058;2016-10-08;4957
2059;2016-10-07;4881
2060;2016-10-06;4861
2061;2016-10-05;4957
2062;2016-10-04;4881
2063;2016-10-03;4824
2064;2016-10-02;4843
2065;2016-10-01;4549
2066;2016-09-30;4495
2067;2016-09-29;4661
2068;2016-09-28;4549
2069;2016-09-27;4495
2070;2016-09-26;4671
2071;2016-09-25;4721
2072;2016-09-24;4599
2073;2016-09-23;4524
2074;2016-09-22;4604
2075;2016-09-21;4599
2076;2016-09-20;4524
2077;2016-09-19;4526
2078;2016-09-18;4583
2079;2016-09-17;4565
2080;2016-09-16;4648
2081;2016-09-15;4782
2082;2016-09-14;4565
2083;2016-09-13;4782
2084;2016-09-12;4837
2085;2016-09-11;4923
2086;2016-09-10;4700
2087;2016-09-09;4621
2088;2016-09-08;4672
2089;2016-09-07;4700
2090;2016-09-06;4621
2091;2016-09-05;4596
2092;2016-09-04;4505
2093;2016-09-03;4794
2094;2016-09-02;4794
2095;2016-09-01;4966
2096;2016-08-31;4794
2097;2016-08-30;4794
2098;2016-08-29;4966
2099;2016-08-28;4925
2100;2016-08-27;4756
2101;2016-08-26;4870
2102;2016-08-25;4810
2103;2016-08-24;4756
2104;2016-08-23;4870
2105;2016-08-22;4939
2106;2016-08-21;4946
2107;2016-08-20;4858
2108;2016-08-19;4827
2109;2016-08-18;4731
2110;2016-08-17;4858
2111;2016-08-16;4827
2112;2016-08-15;4512
2113;2016-08-14;4423
2114;2016-08-13;4219
2115;2016-08-12;4337
2116;2016-08-11;4324
2117;2016-08-10;4219
2118;2016-08-09;4337
2119;2016-08-08;4247
2120;2016-08-07;4133
2121;2016-08-06;4045
2122;2016-08-05;4000
2123;2016-08-04;4017
2124;2016-08-03;4045
2125;2016-08-02;4000
2126;2016-08-01;4076
2127;2016-07-31;4187
2128;2016-07-30;4278
2129;2016-07-29;4356
2130;2016-07-28;4376
2131;2016-07-27;4278
2132;2016-07-26;4356
2133;2016-07-25;4424
2134;2016-07-24;4499
2135;2016-07-23;4582
2136;2016-07-22;4570
2137;2016-07-21;4535
2138;2016-07-20;4582
2139;2016-07-19;4570
2140;2016-07-18;4625
2141;2016-07-17;4601
2142;2016-07-16;4467
2143;2016-07-15;4672
2144;2016-07-14;4404
2145;2016-07-13;4467
2146;2016-07-12;4672
2147;2016-07-11;4453
2148;2016-07-10;4593
2149;2016-07-09;4570
2150;2016-07-08;4564
2151;2016-07-07;4802
2152;2016-07-06;4570
2153;2016-07-05;4564
2154;2016-07-04;4765
2155;2016-07-03;4805
2156;2016-07-02;4840
2157;2016-07-01;4629
2158;2016-06-30;4507
2159;2016-06-29;4840
2160;2016-06-28;4629
2161;2016-06-27;4669
2162;2016-06-26;4863
2163;2016-06-25;4843
2164;2016-06-24;4818
2165;2016-06-23;4868
2166;2016-06-22;4843
2167;2016-06-21;4818
2168;2016-06-20;4657
2169;2016-06-19;4566
2170;2016-06-18;4747
2171;2016-06-17;4788
2172;2016-06-16;4936
2173;2016-06-15;4747
2174;2016-06-14;4788
2175;2016-06-13;4909
2176;2016-06-12;5052
2177;2016-06-11;5123
2178;2016-06-10;5037
2179;2016-06-09;4971
2180;2016-06-08;5123
2181;2016-06-07;5037
2182;2016-06-06;4894
2183;2016-06-05;4850
2184;2016-06-04;4905
2185;2016-06-03;4881
2186;2016-06-02;4926
2187;2016-06-01;4905
2188;2016-05-31;4881
2189;2016-05-30;4909
